,class,filename,height,image_id,width,xmax,xmin,ymax,ymin
4225,2,190127_150249_00178731.jpg,411,1204,527,351.0,294.0,275.0,207.0
4226,4,190122_180354_00169673.jpg,524,1205,711,565.0,494.0,238.0,198.0
4227,5,190122_180354_00169673.jpg,524,1205,711,379.0,316.0,249.0,154.0
4228,5,190122_180354_00169673.jpg,524,1205,711,483.0,338.0,233.0,156.0
4229,3,190122_180428_00169680.jpg,527,1206,1151,402.0,292.0,243.0,187.0
4230,2,190122_180428_00169680.jpg,527,1206,1151,289.0,199.0,343.0,280.0
4231,2,190122_180428_00169680.jpg,527,1206,1151,298.0,209.0,475.0,399.0
4232,4,190122_180428_00169680.jpg,527,1206,1151,832.0,669.0,268.0,201.0
4233,4,190127_151541_00178780.jpg,523,1207,606,441.0,357.0,457.0,427.0
4234,2,190127_151541_00178780.jpg,523,1207,606,337.0,295.0,231.0,169.0
4235,2,190127_151541_00178780.jpg,523,1207,606,407.0,366.0,238.0,179.0
4236,3,190127_134405_00178066.jpg,441,1208,737,202.0,63.0,199.0,182.0
4237,2,190127_134405_00178066.jpg,441,1208,737,292.0,187.0,358.0,305.0
4238,4,190127_134405_00178066.jpg,441,1208,737,422.0,265.0,192.0,148.0
4239,3,190125_180441_00174567.jpg,519,1209,1151,800.0,604.0,367.0,273.0
4240,4,190125_180441_00174567.jpg,519,1209,1151,286.0,238.0,246.0,219.0
4241,4,190125_180441_00174567.jpg,519,1209,1151,357.0,286.0,239.0,225.0
4242,5,190125_180441_00174567.jpg,519,1209,1151,328.0,277.0,358.0,249.0
4243,2,190125_180441_00174567.jpg,519,1209,1151,859.0,833.0,482.0,429.0
4244,2,190125_180441_00174567.jpg,519,1209,1151,882.0,854.0,476.0,422.0
4245,4,190125_182218_00174840.jpg,379,1210,460,267.0,221.0,284.0,255.0
4246,3,190125_181517_00174727.jpg,496,1211,1151,214.0,114.0,360.0,265.0
4247,3,190125_181517_00174727.jpg,496,1211,1151,1151.0,1057.0,273.0,177.0
4248,4,190125_181517_00174727.jpg,496,1211,1151,301.0,246.0,249.0,213.0
4249,4,190125_181517_00174727.jpg,496,1211,1151,332.0,282.0,259.0,246.0
4250,4,190125_181517_00174727.jpg,496,1211,1151,916.0,882.0,160.0,124.0
4251,5,190125_181517_00174727.jpg,496,1211,1151,583.0,453.0,457.0,415.0
4252,4,190122_181122_00169768.jpg,456,1212,933,290.0,221.0,252.0,217.0
4253,5,190122_181122_00169768.jpg,456,1212,933,531.0,378.0,286.0,207.0
4254,5,190122_181122_00169768.jpg,456,1212,933,550.0,344.0,238.0,198.0
4255,2,190122_181122_00169768.jpg,456,1212,933,805.0,747.0,273.0,216.0
4256,3,190127_143833_00178581.jpg,412,1213,593,404.0,150.0,96.0,77.0
4257,3,190127_143833_00178581.jpg,412,1213,593,309.0,185.0,373.0,329.0
4258,3,190127_135244_00178149.jpg,389,1214,598,177.0,123.0,268.0,179.0
4259,3,190127_135244_00178149.jpg,389,1214,598,451.0,343.0,334.0,232.0
4260,3,190122_180142_00169644.jpg,647,1215,1151,381.0,278.0,435.0,355.0
4261,3,190122_180142_00169644.jpg,647,1215,1151,779.0,672.0,528.0,450.0
4262,2,190122_180142_00169644.jpg,647,1215,1151,698.0,599.0,606.0,544.0
4263,2,190122_180142_00169644.jpg,647,1215,1151,990.0,920.0,619.0,557.0
4264,4,190122_180142_00169644.jpg,647,1215,1151,592.0,431.0,377.0,344.0
4265,4,190122_174830_00169485.jpg,469,1216,732,302.0,191.0,354.0,287.0
4266,1,190127_142443_00178348.jpg,351,1217,720,593.0,558.0,182.0,159.0
4267,2,190127_142443_00178348.jpg,351,1217,720,383.0,340.0,172.0,111.0
4268,4,190125_180016_00174495.jpg,498,1218,640,341.0,330.0,435.0,404.0
4269,4,190125_180016_00174495.jpg,498,1218,640,358.0,339.0,436.0,395.0
4270,5,190125_180016_00174495.jpg,498,1218,640,502.0,405.0,187.0,141.0
4271,5,190125_180016_00174495.jpg,498,1218,640,454.0,373.0,434.0,322.0
4272,4,190127_152709_00178984.jpg,470,1219,537,112.0,75.0,280.0,248.0
4273,4,190127_152709_00178984.jpg,470,1219,537,184.0,142.0,278.0,249.0
4274,5,190122_175004_00169507.jpg,726,1220,872,864.0,665.0,570.0,449.0
4275,3,190122_180202_00169648.jpg,544,1221,1151,983.0,910.0,289.0,236.0
4276,4,190122_180202_00169648.jpg,544,1221,1151,100.0,23.0,173.0,144.0
4277,2,190122_180202_00169648.jpg,544,1221,1151,325.0,217.0,275.0,202.0
4278,2,190122_180202_00169648.jpg,544,1221,1151,805.0,706.0,323.0,262.0
4279,1,190122_182010_00169891.jpg,588,1222,658,210.0,117.0,395.0,355.0
4280,4,190122_182010_00169891.jpg,588,1222,658,268.0,194.0,524.0,493.0
4281,4,190122_182010_00169891.jpg,588,1222,658,524.0,416.0,351.0,276.0
4282,4,190122_180024_00169628.jpg,722,1223,1151,71.0,50.0,462.0,425.0
4283,4,190122_180024_00169628.jpg,722,1223,1151,332.0,262.0,419.0,393.0
4284,5,190122_180024_00169628.jpg,722,1223,1151,1045.0,888.0,281.0,233.0
4285,5,190122_180024_00169628.jpg,722,1223,1151,372.0,183.0,451.0,396.0
4286,4,190122_180024_00169628.jpg,722,1223,1151,776.0,708.0,364.0,278.0
4287,4,190111_132838_00155985.jpg,402,1224,370,277.0,251.0,197.0,136.0
4288,4,190111_132838_00155985.jpg,402,1224,370,124.0,67.0,65.0,36.0
4289,4,190111_132838_00155985.jpg,402,1224,370,255.0,239.0,119.0,84.0
4290,5,190111_132838_00155985.jpg,402,1224,370,188.0,101.0,197.0,80.0
4291,4,190111_132838_00155985.jpg,402,1224,370,244.0,165.0,269.0,163.0
4292,3,190127_135404_00178172.jpg,482,1225,744,255.0,200.0,362.0,251.0
4293,4,190127_135404_00178172.jpg,482,1225,744,632.0,548.0,311.0,249.0
4294,5,190127_135404_00178172.jpg,482,1225,744,553.0,513.0,228.0,168.0
4295,2,190127_135404_00178172.jpg,482,1225,744,335.0,249.0,187.0,124.0
4296,1,190127_135955_00178273.jpg,436,1226,747,558.0,482.0,239.0,183.0
4297,3,190127_135955_00178273.jpg,436,1226,747,648.0,559.0,223.0,87.0
4298,2,190127_135955_00178273.jpg,436,1226,747,191.0,91.0,254.0,162.0
4299,3,190127_152730_00178990.jpg,409,1227,745,288.0,212.0,362.0,220.0
4300,4,190127_152730_00178990.jpg,409,1227,745,545.0,486.0,301.0,270.0
4301,2,190127_152730_00178990.jpg,409,1227,745,302.0,275.0,349.0,289.0
4302,2,190127_152730_00178990.jpg,409,1227,745,284.0,251.0,347.0,286.0
4303,4,190127_152730_00178990.jpg,409,1227,745,468.0,385.0,252.0,149.0
4304,1,190122_180236_00169655.jpg,661,1228,1151,535.0,384.0,420.0,364.0
4305,1,190122_180236_00169655.jpg,661,1228,1151,466.0,385.0,377.0,324.0
4306,3,190122_180236_00169655.jpg,661,1228,1151,55.0,0.0,406.0,342.0
4307,3,190122_180236_00169655.jpg,661,1228,1151,538.0,387.0,420.0,331.0
4308,3,190122_180236_00169655.jpg,661,1228,1151,1005.0,960.0,373.0,295.0
4309,2,190122_180236_00169655.jpg,661,1228,1151,719.0,634.0,354.0,289.0
4310,3,190127_143006_00178435.jpg,553,1229,567,447.0,341.0,312.0,214.0
4311,4,190127_143006_00178435.jpg,553,1229,567,295.0,181.0,531.0,464.0
4312,4,190127_143006_00178435.jpg,553,1229,567,250.0,230.0,530.0,500.0
4313,5,190127_143006_00178435.jpg,553,1229,567,376.0,321.0,441.0,306.0
4314,3,190122_175825_00169598.jpg,721,1230,1151,1026.0,895.0,538.0,479.0
4315,2,190122_175825_00169598.jpg,721,1230,1151,847.0,697.0,541.0,494.0
4316,2,190122_175825_00169598.jpg,721,1230,1151,265.0,211.0,381.0,356.0
4317,2,190122_175825_00169598.jpg,721,1230,1151,58.0,0.0,321.0,282.0
4318,4,190122_174646_00169461.jpg,434,1231,988,381.0,251.0,333.0,250.0
4319,4,190122_174646_00169461.jpg,434,1231,988,805.0,642.0,368.0,297.0
4320,3,190125_181839_00174783.jpg,483,1232,741,582.0,492.0,381.0,277.0
4321,4,190125_181839_00174783.jpg,483,1232,741,499.0,341.0,283.0,198.0
4322,5,190127_151448_00178764.jpg,367,1233,593,412.0,285.0,265.0,185.0
4323,4,190127_151448_00178764.jpg,367,1233,593,439.0,339.0,267.0,158.0
4324,4,190127_102808_00177439.jpg,500,1234,577,334.0,260.0,400.0,368.0
4325,4,190127_102808_00177439.jpg,500,1234,577,345.0,276.0,456.0,425.0
4326,5,190127_102808_00177439.jpg,500,1234,577,290.0,252.0,226.0,143.0
4327,5,190125_182025_00174811.jpg,407,1235,615,280.0,143.0,278.0,237.0
4328,4,190125_181113_00174667.jpg,552,1236,475,321.0,276.0,270.0,251.0
4329,4,190125_181113_00174667.jpg,552,1236,475,333.0,285.0,278.0,262.0
4330,5,190125_181113_00174667.jpg,552,1236,475,376.0,215.0,430.0,361.0
4331,2,190127_145942_00178674.jpg,479,1237,574,199.0,142.0,224.0,161.0
4332,1,190127_143150_00178464.jpg,363,1238,468,330.0,182.0,132.0,83.0
4333,1,190127_143150_00178464.jpg,363,1238,468,290.0,224.0,175.0,143.0
4334,3,190127_143150_00178464.jpg,363,1238,468,411.0,351.0,310.0,220.0
4335,4,190125_175453_00174450.jpg,576,1239,1151,361.0,262.0,448.0,384.0
4336,2,190125_175453_00174450.jpg,576,1239,1151,897.0,753.0,412.0,345.0
4337,5,190127_101535_00177254.jpg,500,1240,688,507.0,403.0,152.0,143.0
4338,5,190127_101535_00177254.jpg,500,1240,688,615.0,520.0,313.0,203.0
4339,5,190127_101535_00177254.jpg,500,1240,688,619.0,538.0,297.0,181.0
4340,2,190127_101535_00177254.jpg,500,1240,688,288.0,233.0,265.0,226.0
4341,2,190127_101535_00177254.jpg,500,1240,688,309.0,248.0,249.0,210.0
4342,3,190127_103712_00177547.jpg,437,1241,627,203.0,177.0,420.0,336.0
4343,4,190127_103712_00177547.jpg,437,1241,627,439.0,280.0,134.0,50.0
4344,1,190122_181104_00169763.jpg,507,1242,1151,596.0,525.0,336.0,285.0
4345,4,190122_181104_00169763.jpg,507,1242,1151,659.0,628.0,391.0,350.0
4346,4,190122_181104_00169763.jpg,507,1242,1151,726.0,682.0,405.0,367.0
4347,5,190122_181104_00169763.jpg,507,1242,1151,200.0,4.0,338.0,209.0
4348,2,190122_181104_00169763.jpg,507,1242,1151,1004.0,906.0,377.0,327.0
4349,4,190122_181104_00169763.jpg,507,1242,1151,841.0,722.0,327.0,258.0
4350,4,190127_102642_00177415.jpg,498,1243,601,495.0,433.0,283.0,256.0
4351,4,190127_102642_00177415.jpg,498,1243,601,423.0,350.0,314.0,283.0
4352,2,190127_102642_00177415.jpg,498,1243,601,479.0,421.0,223.0,163.0
4353,1,190127_152627_00178972.jpg,472,1244,440,260.0,223.0,314.0,287.0
4354,2,190127_152627_00178972.jpg,472,1244,440,323.0,273.0,308.0,273.0
4355,2,190127_152627_00178972.jpg,472,1244,440,344.0,292.0,278.0,228.0
4356,1,190127_104505_00177665.jpg,418,1245,604,458.0,411.0,242.0,188.0
4357,1,190127_104505_00177665.jpg,418,1245,604,532.0,453.0,299.0,191.0
4358,4,190127_104505_00177665.jpg,418,1245,604,219.0,155.0,291.0,242.0
4359,5,190127_104505_00177665.jpg,418,1245,604,294.0,220.0,337.0,223.0
4360,3,190127_143009_00178436.jpg,490,1246,1151,851.0,767.0,162.0,52.0
4361,4,190127_143009_00178436.jpg,490,1246,1151,763.0,690.0,272.0,221.0
4362,5,190127_143009_00178436.jpg,490,1246,1151,276.0,79.0,301.0,259.0
4363,5,190127_094823_00176999.jpg,514,1247,656,255.0,102.0,360.0,283.0
4364,3,190127_100830_00177151.jpg,505,1248,1133,1071.0,843.0,419.0,362.0
4365,4,190127_100830_00177151.jpg,505,1248,1133,227.0,137.0,318.0,252.0
4366,4,190127_100830_00177151.jpg,505,1248,1133,713.0,663.0,397.0,370.0
4367,4,190127_100830_00177151.jpg,505,1248,1133,743.0,669.0,407.0,377.0
4368,2,190127_100830_00177151.jpg,505,1248,1133,421.0,375.0,253.0,236.0
4369,2,190127_100830_00177151.jpg,505,1248,1133,781.0,707.0,167.0,117.0
4370,3,190127_134453_00178078.jpg,572,1249,564,330.0,176.0,421.0,361.0
4371,4,190127_134453_00178078.jpg,572,1249,564,303.0,221.0,242.0,195.0
4372,4,190127_134453_00178078.jpg,572,1249,564,238.0,179.0,327.0,275.0
4373,4,190127_134453_00178078.jpg,572,1249,564,164.0,138.0,361.0,319.0
4374,5,190127_134453_00178078.jpg,572,1249,564,223.0,83.0,268.0,216.0
4375,3,190127_143417_00178505.jpg,395,1250,617,434.0,303.0,195.0,110.0
4376,3,190127_103554_00177529.jpg,549,1251,1151,531.0,386.0,235.0,131.0
4377,3,190127_103554_00177529.jpg,549,1251,1151,924.0,778.0,377.0,291.0
4378,3,190127_103554_00177529.jpg,549,1251,1151,699.0,549.0,395.0,331.0
4379,4,190127_103554_00177529.jpg,549,1251,1151,320.0,306.0,251.0,225.0
4380,4,190127_103554_00177529.jpg,549,1251,1151,1090.0,1030.0,346.0,296.0
4381,3,190127_152727_00178989.jpg,484,1252,524,292.0,196.0,261.0,200.0
4382,2,190127_152727_00178989.jpg,484,1252,524,371.0,287.0,264.0,231.0
4383,2,190127_152727_00178989.jpg,484,1252,524,403.0,312.0,293.0,261.0
4384,3,190127_101106_00177186.jpg,555,1253,1151,335.0,212.0,174.0,131.0
4385,3,190127_101106_00177186.jpg,555,1253,1151,624.0,559.0,405.0,293.0
4386,4,190127_101106_00177186.jpg,555,1253,1151,399.0,325.0,233.0,206.0
4387,2,190127_101106_00177186.jpg,555,1253,1151,337.0,255.0,412.0,351.0
4388,4,190127_101106_00177186.jpg,555,1253,1151,686.0,619.0,488.0,376.0
4389,4,190127_101106_00177186.jpg,555,1253,1151,379.0,304.0,274.0,254.0
4390,3,190125_181751_00174768.jpg,405,1254,497,394.0,284.0,278.0,196.0
4391,5,190125_181751_00174768.jpg,405,1254,497,261.0,105.0,359.0,258.0
4392,2,190125_181751_00174768.jpg,405,1254,497,238.0,189.0,192.0,134.0
4393,2,190125_181751_00174768.jpg,405,1254,497,267.0,189.0,321.0,291.0
4394,4,190125_180534_00174581.jpg,384,1255,607,260.0,97.0,221.0,160.0
4395,5,190125_182903_00174952.jpg,497,1256,1151,280.0,178.0,233.0,126.0
4396,5,190125_182903_00174952.jpg,497,1256,1151,1100.0,1020.0,336.0,220.0
4397,3,190125_180847_00174628.jpg,334,1257,683,299.0,184.0,247.0,153.0
4398,3,190125_180847_00174628.jpg,334,1257,683,384.0,282.0,146.0,123.0
4399,3,190125_180847_00174628.jpg,334,1257,683,545.0,443.0,194.0,110.0
4400,3,190122_182058_00169905.jpg,457,1258,524,212.0,113.0,384.0,297.0
4401,5,190122_182058_00169905.jpg,457,1258,524,419.0,245.0,295.0,239.0
4402,5,190122_182058_00169905.jpg,457,1258,524,406.0,235.0,275.0,187.0
4403,2,190122_182058_00169905.jpg,457,1258,524,212.0,139.0,346.0,317.0
4404,2,190122_182058_00169905.jpg,457,1258,524,169.0,112.0,247.0,218.0
4405,2,190122_182058_00169905.jpg,457,1258,524,144.0,65.0,236.0,207.0
4406,3,190122_181243_00169789.jpg,543,1259,1151,46.0,0.0,372.0,340.0
4407,4,190122_181243_00169789.jpg,543,1259,1151,1039.0,941.0,423.0,390.0
4408,2,190122_181243_00169789.jpg,543,1259,1151,801.0,738.0,353.0,295.0
4409,2,190122_181243_00169789.jpg,543,1259,1151,619.0,522.0,216.0,152.0
4410,4,190122_181243_00169789.jpg,543,1259,1151,533.0,420.0,292.0,228.0
4411,4,190122_181243_00169789.jpg,543,1259,1151,949.0,843.0,217.0,150.0
4412,1,190127_152559_00178963.jpg,488,1260,576,340.0,305.0,319.0,293.0
4413,4,190127_152559_00178963.jpg,488,1260,576,294.0,211.0,238.0,194.0
4414,4,190127_101927_00177310.jpg,456,1261,484,193.0,123.0,351.0,337.0
4415,4,190127_101927_00177310.jpg,456,1261,484,140.0,98.0,408.0,380.0
4416,4,190127_101927_00177310.jpg,456,1261,484,178.0,145.0,411.0,378.0
4417,4,190125_180028_00174497.jpg,382,1262,688,342.0,253.0,193.0,149.0
4418,4,190125_180028_00174497.jpg,382,1262,688,550.0,521.0,324.0,289.0
4419,4,190125_180028_00174497.jpg,382,1262,688,624.0,569.0,293.0,279.0
4420,1,190127_102637_00177414.jpg,465,1263,1151,224.0,159.0,250.0,198.0
4421,1,190127_102637_00177414.jpg,465,1263,1151,308.0,195.0,244.0,142.0
4422,3,190127_102637_00177414.jpg,465,1263,1151,862.0,777.0,181.0,122.0
4423,3,190127_102637_00177414.jpg,465,1263,1151,903.0,827.0,311.0,185.0
4424,2,190127_102637_00177414.jpg,465,1263,1151,113.0,13.0,274.0,216.0
4425,5,190127_150215_00178720.jpg,465,1264,487,438.0,287.0,414.0,328.0
4426,4,190127_150215_00178720.jpg,465,1264,487,303.0,143.0,256.0,184.0
4427,1,190122_181342_00169803.jpg,318,1265,260,126.0,97.0,202.0,147.0
4428,1,190122_181342_00169803.jpg,318,1265,260,153.0,97.0,242.0,148.0
4429,4,190125_180234_00174533.jpg,543,1266,541,310.0,257.0,488.0,477.0
4430,4,190125_180234_00174533.jpg,543,1266,541,286.0,263.0,235.0,191.0
4431,4,190125_180234_00174533.jpg,543,1266,541,373.0,319.0,215.0,179.0
4432,4,190125_180234_00174533.jpg,543,1266,541,191.0,127.0,438.0,336.0
4433,3,190122_180824_00169734.jpg,644,1267,1151,1102.0,944.0,311.0,280.0
4434,4,190122_180824_00169734.jpg,644,1267,1151,778.0,672.0,536.0,480.0
4435,5,190122_180824_00169734.jpg,644,1267,1151,421.0,370.0,405.0,354.0
4436,2,190122_180824_00169734.jpg,644,1267,1151,1113.0,975.0,357.0,314.0
4437,3,190127_143506_00178519.jpg,360,1268,458,392.0,290.0,164.0,99.0
4438,2,190127_143506_00178519.jpg,360,1268,458,353.0,250.0,253.0,227.0
4439,2,190127_143506_00178519.jpg,360,1268,458,347.0,299.0,302.0,249.0
4440,1,190122_182032_00169897.jpg,353,1269,575,359.0,268.0,143.0,90.0
4441,4,190122_182032_00169897.jpg,353,1269,575,168.0,90.0,204.0,174.0
4442,4,190122_182032_00169897.jpg,353,1269,575,540.0,433.0,270.0,218.0
4443,1,190127_145834_00178655.jpg,425,1270,1101,297.0,143.0,153.0,109.0
4444,1,190127_145834_00178655.jpg,425,1270,1101,259.0,183.0,188.0,156.0
4445,3,190127_145834_00178655.jpg,425,1270,1101,1014.0,884.0,381.0,280.0
4446,4,190127_145834_00178655.jpg,425,1270,1101,592.0,481.0,330.0,264.0
4447,2,190127_145834_00178655.jpg,425,1270,1101,586.0,531.0,391.0,331.0
4448,2,190127_145834_00178655.jpg,425,1270,1101,803.0,704.0,371.0,302.0
4449,1,190125_181506_00174725.jpg,620,1271,1151,537.0,390.0,448.0,393.0
4450,1,190125_181506_00174725.jpg,620,1271,1151,508.0,441.0,482.0,450.0
4451,4,190125_181506_00174725.jpg,620,1271,1151,663.0,558.0,523.0,476.0
4452,4,190125_181506_00174725.jpg,620,1271,1151,14.0,0.0,288.0,268.0
4453,5,190125_181506_00174725.jpg,620,1271,1151,121.0,48.0,379.0,268.0
4454,5,190125_181506_00174725.jpg,620,1271,1151,920.0,771.0,493.0,374.0
4455,1,190127_135237_00178147.jpg,422,1272,802,299.0,230.0,223.0,186.0
4456,1,190127_135237_00178147.jpg,422,1272,802,308.0,158.0,195.0,130.0
4457,3,190127_135237_00178147.jpg,422,1272,802,703.0,611.0,205.0,72.0
4458,3,190127_104220_00177622.jpg,405,1273,615,225.0,119.0,309.0,210.0
4459,4,190127_104220_00177622.jpg,405,1273,615,380.0,310.0,160.0,48.0
4460,1,190125_175428_00174444.jpg,588,1274,1151,933.0,891.0,262.0,214.0
4461,3,190125_175428_00174444.jpg,588,1274,1151,926.0,794.0,237.0,217.0
4462,2,190125_175428_00174444.jpg,588,1274,1151,307.0,271.0,318.0,287.0
4463,2,190125_175428_00174444.jpg,588,1274,1151,254.0,194.0,318.0,274.0
4464,2,190125_175428_00174444.jpg,588,1274,1151,763.0,710.0,334.0,279.0
4465,2,190125_175428_00174444.jpg,588,1274,1151,857.0,815.0,292.0,239.0
4466,2,190125_175428_00174444.jpg,588,1274,1151,1142.0,1053.0,223.0,156.0
4467,1,190127_152129_00178886.jpg,440,1275,638,368.0,331.0,210.0,191.0
4468,3,190127_152129_00178886.jpg,440,1275,638,471.0,218.0,138.0,94.0
4469,4,190127_152129_00178886.jpg,440,1275,638,286.0,262.0,120.0,78.0
4470,2,190127_152129_00178886.jpg,440,1275,638,498.0,397.0,358.0,302.0
4471,4,190127_133759_00177973.jpg,506,1276,606,391.0,338.0,426.0,397.0
4472,4,190127_133759_00177973.jpg,506,1276,606,283.0,249.0,398.0,376.0
4473,2,190127_133759_00177973.jpg,506,1276,606,319.0,267.0,296.0,224.0
4474,4,190127_101435_00177240.jpg,593,1277,1151,909.0,897.0,397.0,366.0
4475,4,190127_101435_00177240.jpg,593,1277,1151,913.0,886.0,365.0,330.0
4476,5,190127_101435_00177240.jpg,593,1277,1151,586.0,482.0,402.0,353.0
4477,5,190127_101435_00177240.jpg,593,1277,1151,418.0,337.0,382.0,277.0
4478,2,190127_101435_00177240.jpg,593,1277,1151,510.0,420.0,274.0,229.0
4479,3,190125_181632_00174748.jpg,489,1278,1151,262.0,97.0,195.0,105.0
4480,4,190125_181632_00174748.jpg,489,1278,1151,762.0,707.0,301.0,256.0
4481,2,190125_181632_00174748.jpg,489,1278,1151,529.0,455.0,328.0,275.0
4482,4,190122_180112_00169638.jpg,456,1279,1151,255.0,185.0,293.0,233.0
4483,4,190122_180112_00169638.jpg,456,1279,1151,102.0,36.0,337.0,307.0
4484,4,190122_180112_00169638.jpg,456,1279,1151,1044.0,1010.0,303.0,266.0
4485,4,190122_180112_00169638.jpg,456,1279,1151,1106.0,1082.0,286.0,234.0
4486,5,190122_180112_00169638.jpg,456,1279,1151,949.0,782.0,273.0,209.0
4487,5,190122_180112_00169638.jpg,456,1279,1151,1083.0,930.0,324.0,199.0
4488,2,190122_180112_00169638.jpg,456,1279,1151,464.0,358.0,199.0,126.0
4489,1,190127_151533_00178778.jpg,513,1280,1142,974.0,907.0,336.0,299.0
4490,1,190127_151533_00178778.jpg,513,1280,1142,1053.0,947.0,366.0,293.0
4491,4,190127_151533_00178778.jpg,513,1280,1142,473.0,306.0,423.0,347.0
4492,4,190127_135648_00178220.jpg,331,1281,487,316.0,154.0,280.0,218.0
4493,4,190122_180231_00169654.jpg,628,1282,1151,367.0,329.0,298.0,247.0
4494,2,190122_180231_00169654.jpg,628,1282,1151,157.0,62.0,446.0,375.0
4495,2,190122_180231_00169654.jpg,628,1282,1151,725.0,642.0,346.0,292.0
4496,2,190122_180231_00169654.jpg,628,1282,1151,1093.0,1003.0,145.0,103.0
4497,4,190122_180231_00169654.jpg,628,1282,1151,941.0,824.0,421.0,354.0
4498,4,190122_180231_00169654.jpg,628,1282,1151,998.0,893.0,290.0,207.0
4499,2,190125_180034_00174499.jpg,408,1283,578,132.0,86.0,316.0,248.0
4500,1,190122_180337_00169669.jpg,700,1284,1151,1096.0,1019.0,556.0,518.0
4501,3,190122_180337_00169669.jpg,700,1284,1151,1049.0,944.0,428.0,360.0
4502,4,190122_180337_00169669.jpg,700,1284,1151,991.0,939.0,556.0,541.0
4503,2,190122_180337_00169669.jpg,700,1284,1151,136.0,46.0,470.0,417.0
4504,2,190122_180337_00169669.jpg,700,1284,1151,1080.0,987.0,404.0,334.0
4505,4,190122_180337_00169669.jpg,700,1284,1151,285.0,177.0,404.0,329.0
4506,1,190122_180801_00169729.jpg,488,1285,1097,782.0,714.0,253.0,198.0
4507,3,190122_180801_00169729.jpg,488,1285,1097,412.0,347.0,288.0,170.0
4508,3,190122_180801_00169729.jpg,488,1285,1097,967.0,864.0,210.0,127.0
4509,4,190122_180801_00169729.jpg,488,1285,1097,342.0,283.0,392.0,343.0
4510,5,190122_180801_00169729.jpg,488,1285,1097,513.0,331.0,413.0,288.0
4511,4,190122_180944_00169745.jpg,240,1286,513,215.0,155.0,153.0,110.0
4512,4,190122_180944_00169745.jpg,240,1286,513,288.0,212.0,186.0,157.0
4513,5,190122_180944_00169745.jpg,240,1286,513,134.0,68.0,183.0,110.0
4514,1,190125_175917_00174483.jpg,561,1287,1151,89.0,9.0,364.0,316.0
4515,4,190125_175917_00174483.jpg,561,1287,1151,474.0,430.0,269.0,238.0
4516,4,190125_175917_00174483.jpg,561,1287,1151,502.0,434.0,283.0,251.0
4517,2,190125_175917_00174483.jpg,561,1287,1151,834.0,788.0,407.0,352.0
4518,2,190125_175917_00174483.jpg,561,1287,1151,899.0,817.0,419.0,334.0
4519,3,190125_180322_00174545.jpg,430,1288,461,202.0,69.0,353.0,279.0
4520,5,190125_180322_00174545.jpg,430,1288,461,412.0,242.0,301.0,193.0
4521,2,190125_180322_00174545.jpg,430,1288,461,296.0,246.0,329.0,263.0
4522,2,190125_180322_00174545.jpg,430,1288,461,190.0,74.0,234.0,185.0
4523,1,190127_104336_00177642.jpg,464,1289,707,535.0,496.0,300.0,253.0
4524,4,190127_103153_00177502.jpg,532,1290,660,535.0,458.0,421.0,391.0
4525,2,190127_103153_00177502.jpg,532,1290,660,323.0,232.0,350.0,310.0
4526,1,190127_151732_00178811.jpg,564,1291,1151,862.0,831.0,335.0,311.0
4527,3,190127_151732_00178811.jpg,564,1291,1151,301.0,246.0,354.0,241.0
4528,4,190127_151732_00178811.jpg,564,1291,1151,376.0,351.0,347.0,306.0
4529,2,190127_151732_00178811.jpg,564,1291,1151,805.0,759.0,406.0,365.0
4530,2,190127_151732_00178811.jpg,564,1291,1151,72.0,0.0,186.0,164.0
4531,1,190125_180337_00174549.jpg,584,1292,1151,1038.0,969.0,349.0,297.0
4532,1,190125_180337_00174549.jpg,584,1292,1151,1136.0,1018.0,388.0,288.0
4533,3,190125_180337_00174549.jpg,584,1292,1151,206.0,121.0,362.0,309.0
4534,3,190125_180337_00174549.jpg,584,1292,1151,326.0,157.0,420.0,364.0
4535,3,190125_180337_00174549.jpg,584,1292,1151,607.0,510.0,349.0,260.0
4536,4,190127_142928_00178424.jpg,476,1293,1151,352.0,273.0,211.0,152.0
4537,5,190127_142928_00178424.jpg,476,1293,1151,1044.0,797.0,337.0,262.0
4538,2,190127_142928_00178424.jpg,476,1293,1151,550.0,423.0,201.0,131.0
4539,2,190127_142928_00178424.jpg,476,1293,1151,355.0,291.0,316.0,255.0
4540,4,190127_142928_00178424.jpg,476,1293,1151,820.0,692.0,383.0,276.0
4541,3,190127_103249_00177520.jpg,392,1294,569,512.0,469.0,171.0,63.0
4542,3,190127_103249_00177520.jpg,392,1294,569,266.0,145.0,155.0,79.0
4543,4,190127_103249_00177520.jpg,392,1294,569,160.0,109.0,276.0,256.0
4544,4,190127_103249_00177520.jpg,392,1294,569,170.0,149.0,263.0,215.0
4545,4,190127_103249_00177520.jpg,392,1294,569,134.0,116.0,224.0,202.0
4546,5,190125_181300_00174696.jpg,574,1295,553,255.0,181.0,410.0,303.0
4547,2,190125_181300_00174696.jpg,574,1295,553,208.0,141.0,260.0,202.0
4548,4,190122_180453_00169685.jpg,668,1296,933,480.0,428.0,341.0,290.0
4549,5,190122_180453_00169685.jpg,668,1296,933,455.0,249.0,330.0,198.0
4550,2,190122_180453_00169685.jpg,668,1296,933,651.0,590.0,511.0,455.0
4551,4,190122_180453_00169685.jpg,668,1296,933,747.0,618.0,628.0,534.0
4552,1,190127_101714_00177279.jpg,547,1297,1151,728.0,664.0,335.0,290.0
